name,boxoffice,Unit,Director,genre,date,actor
地球：神奇的一天,4778,万,"彼得·韦柏,理查德·戴尔,范立欣",纪录片,2017-08-11大陆上映,"Ben Peace,迈克尔·冈顿,汤姆·休·琼斯,Mark Reynolds,亚历西斯·西弗斯,Martyn Freeman,迈尔斯·康诺利,Chen Sijie,佐佐木藏之介,罗伯特·雷德福,Wang Jianjun,Jianlan Li,Diana Smith,詹姆斯·霍尼伯内,马克·布朗罗,Paul Ackerman,Hannah Gregory,范立欣,赵楠,Tim Owens,Neil Nightingale,Stephen McDonogh,弗兰克·科特雷尔·博伊斯,黄子华,Jonny Crew,严歌苓,Andi Campbell-Waite,阿鲲,Kate Hopkins,理查德·戴尔,Andrew Caller,成龙"
神偷奶爸3,103700,万,"皮埃尔·柯芬,凯尔·巴尔达,埃里克·吉隆","喜剧,动画,冒险",2017-07-07大陆上映,"米兰达·卡斯格拉夫,塔拉·斯特朗,辛科·保罗,Adrian Ciscato,肯·道里欧,克里斯托弗·梅勒丹德利,丹尼·曼恩,格雷格·白尔杰,西托·佩雷拉,克里斯·雷纳德,安迪·尼曼,拉瑞恩·纽曼,阿德里安·奇斯卡托,鲍伯·伯根,芦田爱菜,克里斯汀·韦格,史蒂夫·库根,杰斯·哈梅尔,明迪·斯特林,珍妮·斯蕾特,皮埃尔·柯芬,约翰·卡西尔,莫娜·马歇尔,陈法拉,埃里克·吉隆,内芙·沙雷尔,艾尔西·费舍尔,黎耀祥,布莱恩·T·德莱尼,特蕾莎·甘泽尔,大卫·罗森鲍姆,朱莉·安德鲁斯,比尔·法玛尔,达纳·盖尔,大张伟,史蒂夫·卡瑞尔,崔·帕克,凯尔·巴尔达,迈克尔·贝亚蒂,约翰·齐甘"
玩偶奇兵,3171,万,"申宇,黄燕","动画,冒险,奇幻",2017-08-04大陆上映,"Sylvain Salamé,李传缨,吴淳元,连宗威,黄晨,周坚楠,周南飞,黄燕,陈伟健,王衡,游军,周水源,王晓彤,吴文隽,胡谦,李心仪,申宇,李晔,陈永刚,李琼,严丽祯"
大耳朵图图之美食狂想曲,4329,万,"速达,李晔","喜剧,动画,冒险",2017-07-28大陆上映,"温小桃,ShowMan,帅亦雯,杨其荣,速泰熙,邵民,金炜,周南飞,John叔叔,王衡,游军,王晓彤,王肖兵,宋伟,吴海涛,陈洁菁,胡谦,范楚绒,李心仪,蒋可,潘延,彭戈,吴磊,豆豆,郑方,李晔,蒋孙丞薇,曹可凡,严丽祯,吳海濤"
血战湘江,7387,万,陈力,"剧情,战争,历史",2017-06-30大陆上映,"柳建伟,居文沛,王岩,董勇,张一山,陶灏景,徐箭,侯天来,袁满,项小米,马晓伟,陈创,王大治,王霙,王韦智,刘之冰,白铁军,江南,保剑锋,齐纪深,孙维民,耿乐"
悟空传,69600,万,"郭子健,黄智亨","剧情,动作,奇幻",2017-07-13大陆上映,"欧豪,彭于晏,黄海,徐建,郭子健,王德顺,韦启良,杨迪,张效铭,江玉仪,黄建新,肖迪,刘闻洋,波多野裕介,利碧君,昱霖,陆超,李洋,高远,赖晓生,张承阳,朱芸编,王文钢,尹冬,钱宇,银雪,范淑珍,谷轩昭,白文娟,张文伯,林子侨,杨丹,乔杉,巴音,范文文,张艺骞,李翰臣,俞飞鸿,武尧,马小高,李昊泽,许伟杰,余文乐,王冲,倪妮,余家安,关智耀,王于正,泰迪·罗宾,郑爽,高楠,宋晓军,小白,乔鸣麟,李尚恩,黄智亨,今何在"
变形金刚5：最后的骑士,155100,万,迈克尔·贝,"动作,冒险,科幻",2017-06-23大陆上映,"贾森·马修森,Jill Buchanan,Michael Prather,加里·基利,李冰冰,Denis Metty Jr.,Adam Gerstel,Lex Field,埃勒维兹·亨伍德,让·杜雅尔丹,安迪·比恩,Krista Schaeffer,约翰·迪·玛吉欧,约翰·霍林沃斯,Sam Yim,Daniel Iturriaga,Jamie O&#x27;Rourke,格拉姆·柯里,蒂姆·唐尼,杰斯·哈梅尔,Simon Harrison,Richard Hills Jr.,Tom DeSanto,格伦·莫肖尔,Freya,阿齐瓦·高斯曼,Daniel Adegboyega,马特·霍洛维,Granville Ames,罗布·威特科姆,马库斯·弗雷泽,Ross Carter,Angela Holmes,温迪·阿尔比斯顿,Paul Jackson,Jack Vinova,Jeffrey Beecroft,汤姆·肯尼,Michael Alexander,斯坦利·图齐,Rahji Shrinarine,马丁·麦克里迪,贝恩·科拉科,John Burke,杰洛德·卡尔迈克,Ben Webb,劳拉·哈德克,Sofia Abbasi,Simon Martin,伊莎贝拉·莫奈,Charlie Bouguenon,奥玛·希,Helen Iesha Goldthorpe,渡边谦,James Daltry,Timothy John Bates Jr,史蒂文·斯皮尔伯格,史蒂夫·布西密,Adam Lazarus,肯·诺兰,弗兰克·维尔克,Nicholas David Lean,Dolly Ballea,Drew B. Waters,Poppy Carter,埃里克·可可,Wolfgang Young,Nicholas Khan,John Refoua,詹姆斯·海尔,胡利奥塞萨尔·查韦斯,丹·华纳,小本杰明·弗洛雷斯,雷诺·维尔森,克里斯·马钱特,Ogechukwu David Isiguzo,马克·沃尔伯格,Leighton Sharpe,杨亮,约翰·特托罗,Jim Wisniewski,吉尔·伯明翰,James Chipman,Philip Langhorne,彼特·库伦,汤姆·怀特,安德鲁·贝伦,罗伊·贝克,Peter Rooney,玛姬·斯蒂德,毛毛头,斯蒂芬·麦克达德,塞塔·因德尼,斯蒂芬·吉诺维斯,罗伯·贾维斯,Edward Mannering,克劳德·诺尔顿,Remi Adeleke,Perry Yee,Samuel Parker,Michael Chapman,戴维·奥拉瓦莱·阿印德,埃里克·阿达尔,Arthur Gil Larsen,Allen Phoenix,Raj Awasti,马克·瑞安,Tyson Jarvis,林赛·比尔,Vincent Jerome,雅各布·扎哈尔,托尼·海尔,克里斯蒂娜·谭,利亚姆·加里根,Brian William Price,Roger Barton,Mia Maria,John Heartstone,迈克尔·贝,凯文·肯特,乔什·杜哈明,阿兰·皮特鲁塞泽维斯基,Jag Patel,斯蒂芬·霍根,宝琳·麦克林,Steven Peace,Michael Richard,Tina Simmons,Aisha Kabia,杰夫·皮克纳,Ashley Hudson,菲比·尼克尔斯,莎拉·斯图尔特,斯蒂夫·贾布隆斯基,Aiyaz Ahmed,Judit Jakli,Fatima Armaghan,桑地亚哥·卡布瑞拉,泰瑞斯·吉布森,Jake van Egmond,David Hartzell,David Macey,扎克·佩恩,Christoper Vasquez,Andy Cockell,乔治·塞拉诺,黛博拉·洛克,吉内瓦·德沃莱特-罗宾森,嘉玛·陈,伯纳多·桑托斯,阿特·马库姆,克里斯蒂安·沃尔夫-拉莫伊,Robert-Anthony Artlett,安东尼·霍普金斯,Matt Lindquist,米彻·佩勒吉,吉姆·卡特,Dean Weir,Jandre le Roux,Justin Tranchita,Adi Spektor,Peter Meyer,马克·德克斯特,芭芭拉·伊芙·哈里斯,刘子航,Walles Hamonde,Tomasz Dabrowski,Steve Barr,Matthew Castle,Karl Farrer,Mark Oldridge,Minti Gorne,唐·墨菲,Emily Tierney,约翰·古德曼,Bobby Marno,Brett Stanfield,加百利·法拉利,Jonathan Cass,丽贝卡·弗朗特,Gus Lynch,迪诺·法赞尼,泰·赫尔利,保罗·阿克里,Michael Breen,强纳森·赛拉,Joost Janssen"
绣春刀II：修罗战场,26500,万,路阳,"动作,古装,武侠",2017-07-19大陆上映,"张宁,谭璇,韩淇名,黄旭飞,王千源,王易冰,张震,辛芷蕾,陈舒,朱丹,陈齐威,刘峰超,袁文康,马赫,金士杰,王乃鹏,川井宪次,张译,王仁君,李媛,梁婷婷,聂远,陈洛伊,宋奕星,禹扬,路阳,宁浩,讲武生,姜晓冲,杨幂,李东学,邢爱娜,赵宇,雷佳音,桑林,刘亭作,郭鑫,杨轶,马文璞,朱立赟,屠亦然,李洪涛,武强,吴晓亮,刘端端,王钢,刘诗诗,周一围,林凡"
京城81号2,21800,万,钱人豪,"剧情,惊悚,悬疑",2017-07-06大陆上映,"范宏祥,李昭桦,邬君梅,徐亚辉,黄翔,陈诚,蔡骏,吴东毅,钟欣潼,梅婷,高捷,陈嘉上,陈冲,张洪伟,林雪,披拉·尼迪裴善官,万国鹏,安鑫,王水林,林朝阳,蒋德富,曾茂军,连凯,黄慧惠,张智霖,郑剑锋,杨锦斌,陈辉,谭广源,耿乐,郑海涛,王韦"
逆时营救,20100,万,尹鸿承,"动作,科幻",2017-06-29大陆上映,"齐霁,查慕春,李逸飞,艾秋兴,霍建华,林宁,赵若尧,刘祥彪,金士杰,唐宇啸,金熙元,申美丽,曾嘉,孙嵘,査慕春,赵颢喆,王尼,綦建虹,朴恩庆,高琛,黄桢峰,白文娟,杨丹,刘畅,魏晓斌,刘茜,杨睿博,杨幂,王俐丹,张艺瀚,陈新中,金镇雅,方俊锡,朴政律,谭祖慧,付泉平,崔赞民,成龙"
父子雄兵,12500,万,袁卫东,"剧情,喜剧",2017-07-21大陆上映,"马书良,张东升,李庸基,吕旭,萧飞,梁龙,邬君梅,易小星,任达华,彭梓桁,肖迪,丁亮,吴涛,大鹏,郭凯敏,毛海青,潘斌龙,范伟,屈楚萧,李尚正,乔杉,梁健平,张艺骞,武尧,苏亮,柳岩,白小白,张天爱,郑剑锋,魏璐,罗家英,邓科,姚云,李晔,袁刚"
绝世高手,10100,万,卢正雨,"喜剧,动作",2017-07-07大陆上映,"陈洪伟,李勤勤,彭飞,杨宇农,何蓝逗,杨迪,黄龄,汪聪,郑志昊,王改改,果小丹,赵英俊,刘开珞,程马志远,刘伟政,魏金栋,冷旭阳,陈冲,柯达,范伟,范霞,卢迪,魏翔,许宏宇,高美玲（英子）,邹沙沙,周肖林,裘仲维,孔连顺,仓田保昭,刘松,蔡国庆,芦洋,杨伟东,郭采洁,刘歌,卢正雨,隋玉刚,王野,艾伦,卢卓,许文姗,任雅静"
大护法,8760,万,不思凡,"动画,冒险,奇幻",2017-07-13大陆上映,"李昭桦,小月半,图特哈蒙,李兰陵,杨芮,王长田,金士杰,尚游,北斗企鹅,谭劼,黄尉斯,林丹凤,小连杀,易巧,藤新,郭盛,李晓萍,王慧珠,幽舞越山,刘江,麦咏麟,李佳怡,傅舜盈,林安儿,郝翔海,叶知秋,邢凯新,佟心竹,不思凡"
明月几时有,6342,万,许鞍华,"剧情,战争,历史",2017-07-01大陆上映,"森田凉花,彭于晏,郭淑敏,叶朗钲,邝志良,霍建华,吕良伟,利国林,蔡瀚亿,乔治,蒋雯丽,周迅,郑兆庭,蒋祖曼,苑琼丹,黄志忠,卢巧音,吴书瑶,余力为,何冀平,董玮,何华超,刘明哲,谭宫柔真,林国平,文念中,叶德娴,冯淬帆,陈望华,黄志明,顾定轩,张兆辉,春夏,陈宝欣,吴岱融,郭涛,廖骏雄,唐宁,周强,汤尼·雷恩,杜笃之,王菀之,永濑正敏,李灿森,欧锦棠,李恩霖,许鞍华,范春生,梁文道,梁家辉,鲍起静,于冬,林炳坤,久石让,雪美莲,胡子维,熊欣欣,王凯"
闪光少女,6487,万,王冉,"剧情,喜剧,音乐",2017-07-20大陆上映,"陈健,彭昱畅,赵甜鸽,刘泳希,韩忠羽,邝志良,李昭桦,陈雨锶,慕秋琰,江志强,张抗,李超华,王子杰,鲍鲸鲸,胡翼亭,陆建艺,白慧玲,张晗,徐璐,余昌宇,茜子,刘若班,陈秀香,乐思宏,崔可法,王翊馨,王宝仪,鲁照华,汤甄,李诺,骆明劼,刘蕊,阿步,吴玥嫱,王日平,苏国豪,胡晨雨,孙小妞,蒋申,黄利斌,苏柏丽,王冉,赵蕴卓,全莉丹,梁翘柏,林辰涵,刘頔,胡腾,许诗茵,郝砺,沈哲祺,宋晓军,闫妮,耿乐,陈啟刚,李凯宁,陈奕迅,王艳洁,章悦嘉"
冈仁波齐,10000,万,张杨,剧情,2017-06-20大陆上映,"江措旺堆,李庸基,杨江,仁青旺佳,张彤,姆曲,郭达明,蒋建强,达瓦扎西,扎西达娃,色巴江措,张杨,赵楠,丁孜登达,仁青晋美,扎西措姆,次仁曲珍,尼玛扎堆,杨培,索朗卓嘎,张昭,孔劲蕾"
反转人生,6951,万,伍仕贤,"喜剧,奇幻",2017-06-29大陆上映,"吴彦祖,李勤勤,李静,英达,吴冬妮,夏雨,田雷,包贝尔,隋凯,徐静蕾,丰林虎,史元庭,丁俨,伍仕贤,张晗,王珞丹,郭凯敏,王宝强,谢娜,蒂埃里·阿博加斯特,潘斌龙,张杰,李冉,祁琪,王宗贤,张昕琦,杜海,宋茜,王今心,马思超,丁晟,李振平,肖剑,张昕瑶,王文超,景岗山,雷佳音,管虎,安笑歌,贾斯汀·麦伦,宁静,王祉萱,吴大维,吴超,陈彦廷,史航,闫妮,龚蓓苾"
喵星人,4476,万,陈木胜,"喜剧,家庭,奇幻",2017-07-14大陆上映,"潘俊霖,肖迪,丁亮,黄星羱,阮兆祥,迟明,何子君,古天乐,蔡一杰,詹植芝,梁琳,陈庆嘉,陈木胜,蔡一智,刘楚恬,武尧,卫诗雅,何妙祺,马丽,尹航,利雅博"
原谅他77次,7545,万,邱礼涛,爱情,2017-06-23大陆上映,"阿尔伯特·李,雷琛瑜,黄秋生,蔡卓妍,卢巧音,郑希怡,麦振鸿,钟欣潼,姚沁沂,小肥,惠英红,于洋,韦罗莎,吴镇宇,林盛斌,李敏,李蕙敏,翟凯泰,卫诗雅,郑诗君,白希珀,秦辰,周柏豪,郑丹瑞,陆永,利雅博,孙佳君"
青禾男高,3041,万,蒋卓原,"剧情,喜剧,动作",2017-07-12大陆上映,"欧豪,刘博,钮承泽,俞永福,姜宗远,林遣都,史昂,夏恩,尹昉,张宁江,木幡龙,丁冠森,黑木明纱,荫山征彦,周游,孙军,景甜,中岛广稀,刘德凯,大谷主水,蒋卓原"
阿唐奇遇,3040,万,王微,"动画,冒险,家庭",2017-07-21大陆上映,"郑学志,孙宽,王微,原泽宇,仁杰,苏昊丹,赵霁,陈默,郭好为,沙俊伯,朱可儿,胡可,张磊,杨枭齐,芒莱,袁野,袁泽宇,王可倩,王晨光,严燕生,赵岭,袁梓铭,于洲,路晞,李铫,季冠霖,任亚明,王铮,洪晃,刘源,芒来,王浩宇,杨济夫,任杰,米粒,石磊,周雨,高冉雨"
新木乃伊,62500,万,艾里克斯·库兹曼,"动作,冒险,奇幻",2017-06-09大陆上映,"贾森·马修森,George Georgiou,Charlie Mayhew,汤姆·克鲁斯,Erol Ismail,Shane Zaza,Claudia Hughes,布莱恩·泰勒,芭芭拉·穆斯什蒂,Michael Barnes,Amir El-Masry,Jon-Jo Inkpen,Chihiro Kawasaki,戴兰·史密斯,Rhona Croker,Gary Clarke,索姆·卡皮拉,Leon Grant,Alastair Goldsmith,索菲亚·波多拉,Jade Clarke,Mouna Albakry,Anna Finkel,凯莉·波尔克,Sophie Karl,Madeleine Fairminer,所罗门·塔伊沃·贾斯提费尔德,Joss Carter,Lewis Holloway,Peter Lofsgard,罗伯托·奥奇,哈维尔·博泰特,James Tufnell,Fania Grigoriou,Jimi James,马修·威尔卡斯,Phil Hulford,Emily Thompson-Smith,Kaner Scott,Greig Cooke,Emily Ng,迪伦·库斯曼,李·阿斯奎斯-柯,Timothy Allsop,Gemma Payne,Bobby Cohen,沃尔夫冈·施特格曼,西蒙·阿瑟顿,帕克·索耶,斯图尔特·惠兰,尼尔·马斯克尔,哈德良·霍华德,Asheq Akhtar,Shihoko Nagai,Josef De Pina Perou,Neus Gil Cortes,Bryan Solarte,Raid Matwi,Bella Ava Georgiou,Amir Giles,乔·斯派茨,纳西尔·贾玛,Ryen Perkins-Gangnes,Kaushal Odedra,安娜贝拉·弗朗西斯·沃丽丝,Shanina Shaik,Christian Knight,Leon Poulton,斯蒂芬·汤普森,Daniel Tuite,Anwar Russell,罗素·克洛,克里斯托弗·麦奎里,Sonya Cullingford,大卫·凯普,Stephen Moynihan,Maryam Grace,考特尼·万斯,Jason F. Brown,豪尔赫·莱昂·马丁内斯,Stephen Uppal,Thomas Herron,詹姆斯·阿拉马,Kath Duggan,Vera Chok,Stéphane Deheselle,迈克尔·海登,艾里克斯·库兹曼,Chris Morgan,Iain Payne,Edmund Wiseman,Abdul Hakim Joy,肖恩·丹尼尔,安得烈·布鲁克,马尔万·肯扎里,Hannah Ankrah,Jackson Kai,Rowen Hawkins,雷兹·肯普顿,Fionn Cox-Davies,Quang Van,马丁·贝肖普,Grace Chilton,Tyrone Love,Gavin Coward,David Burnett,Michele Paleta Rhyner,查斯蒂·巴勒斯特罗斯,Kim Adis,爱丽丝·休金,Selva Rasalingam,杰克·M·约翰森,Joost Janssen,肖恩·卡梅伦·迈克尔"
神奇女侠,61000,万,派蒂·杰金斯,"动作,冒险,奇幻",2017-06-02大陆上映,"乔夫·琼斯,Matthew Jensen,Shiraz Yasin,John Kinory,亚历山大·梅尔库里,丁亮,罗曼·格林,埃伦娜·安纳亚,Madeleine Vall,马修·詹森,Martavious Grayles,Kornelia Horvath,萨米·海曼,贾森·福克斯,Jolie Stanford,Annarie Boor,Jarek Sawko,鲁伯特·格雷格森-威廉姆斯,露茜·戴维斯,Fran Targ,Jemma Moore,Sofia Abbasi,Frank Allen Forbes,Andrea Vasiliou,安·沃尔夫,马科·莱特,理查德·萨科,Zinnia Kumar,Georgina Armstrong,艾伦·海因伯格,蕾切尔·皮卡普,Richard Price,Mick Slaney,Josh Spear,威廉·马斯顿,Piotr Sikora,艾米丽·凯里,Lee Neville,Roy Thorn,Dominic Kinnaird,艾丽西娅·维拉-贝利,武尧,艾琳·博内托,大卫·乔治乌,杜晨·科洛斯,Kevin Hudson,扎克·施奈德,Jennie Eggleton,Sam Tjhia,Phil Tillott,Benny Medina,大卫·休里斯,Karl Fredrick Hiemeyer,Ekran Mustafa,罗宾·怀特,James L. Muller,萨伊德·塔格马奥,彼得·斯塔克,乌利·阿克曼,肖迪,詹姆斯·卡沙莫,布拉德利·詹姆斯·艾伦,林迪·海明,Tilly Powell,Miroslav Zaruba,Zac Whitehead,Leigh Holland,霍伊特·范·霍特玛,司维维,Jag Patel,Sternkiker François,Marie Jackson,黛博拉·施奈德,克里斯·派恩,Steve Healey,Harry Brewis,Mayling Ng,Shane Griffin,丽莎·洛文·孔斯利,安·奥戈博莫,史蒂芬·琼斯,克里斯托弗·马什,艾文·布莱纳,Dario A. Lee,Edward Wolstenholme,艾伦·海博格,Yves O&#x27;Hara,丹尼斯·奥唐纳,Ben Kelleher,埃莉诺·松浦,尤金·布雷弗·洛克,康妮·尼尔森,Adam Sef,Rajeev Pahuja,赖纳·博克,Jared Stewart,布鲁克恩斯,Ng Mayling,刘子航,查尔斯·罗文,弗洛伦丝·卡松巴,芙洛·费拉科,Martin Walsh,丹尼·休斯顿,Matt Townsend,A.k. Steppa,安东尼·J·桑科,马丁·贝肖普,盖尔·加朵,Lora Moss,沃尔夫·卡赫勒,莉莉·阿斯佩尔,萨曼塔·若,迪诺·法赞尼,Ray Whelan,科特·金元,Tom Whelehan,希雅"
加勒比海盗5：死无对证,117900,万,"乔阿吉姆·罗恩尼,艾斯彭·山德伯格","喜剧,动作,奇幻",2017-05-26大陆上映,"杰弗里·拉什,Jon Christopher,胡安·卡洛斯·凡希多,Piper Nairn,乔尔·考克斯,布兰顿·思怀兹,斯图尔特·贝亚蒂耶,Dylan Kai Harris,詹姆斯·麦凯,Mollie McGregor,Cale Kampers,凯拉·奈特莉,查德·欧曼,马丁·科勒巴,杰克·达文波特,Lakota Johnson,Jessica Gould,Charlotte Lorenz-Stockdale,Suzanne Dervish-Ali,托德·戴维斯,特拉维斯·杰弗里,Madison Haley,Akos Armont,Joe Klocek,斯蒂芬·格拉汉姆,乔·奈特,奥兰多·布鲁姆,Rachael Lorenz,Rhiannon Watson,Thomas Robinson Harper,Daniel Kirrane,Toby Potter,Jordan Fulleylove,Matt Clayton,Stephen Hall,Christian Radford,Amy Broadhurst,戴维·温斯坦,Chris T. Adams,罗伯特·摩根,Stephen Lopez,Maria Arnott,Tom Nursey,Andrew Fraser,保罗·麦卡特尼,Melissa Reid,Anousha Alamian,Rodney Afif,泰德·艾略特,Martin Ballantyne,Winnie Mzembe,Robert Morgan,Miles Ellis,George Venkov,本·奥图尔,Nico Cortez,马特·赫尔利,约翰尼·德普,Jenaya McMurray,Helder Fernandes,大卫·文翰,Declan McMurray,Lewis McGowan,Austin Caffin,Gary Kingsman,Melissa Pompeo,James &#x27;Jimmy Love&#x27; Lawson,Alexander Canton,特里·鲁西奥,Penny Rose,Linda Marie Curry,哈维尔·巴登,奈杰尔·费尔普斯,肖恩·爱德华·弗雷泽,Paris Moletti,Abhishek Mehta,Fernando Gonzalez,Karen Gould,Ray Hounsell,Kris Keevers,Joseph Oliveira,Wassim Hawat,Gary Brozenich,Jon Quested,Michael Bardach,Ben Damian Thomas,Sean Lynch,Bryan Probets,Josh Farah,Salvatore Merenda,Donnie Baxter,吉奥夫·赞里,Tony Chris Kazoleas,Baz Karbouris,杰·沃尔伯特,Daniel Sims,马赫什·扎杜,Jamie Carter,Gary Valentine,Rafael Torrijos,安格斯·巴尼特,亚历山大·吉尔,Giles New,Tony S White,Joseph M. Caracciolo Jr.,Akshay Caplash,克里斯,加里·罗奇,卡雅·斯考达里奥,凯文·麦克纳利,Brooke Chamberlain,Anthony Miller,Olivia Reilly,Luke Johnson,戈兰·D·克鲁特,Bland Brifkani,Charnstar Anderson,Herb Armstrong,Shaun McCallum,Kemi Rodrigues,Christie-Lee Britten,Asabi Goodman,Ryan Hance,Rupert Raineri,安东·奇古尔,詹姆斯·弗雷泽,杰瑞·布鲁克海默,Korey Williams,Sophia McGregor,Felix J. Micklewhite,Rylan Kindness,Kelly Hetherington,Carlos Vellido,马克·普雷斯顿,Tighe Gill,Paul Cameron,丹尼·基兰,艾斯彭·山德伯格,格什菲·法拉哈尼,Kiara Freeman,Arne Kaupang,李·阿伦伯格,John Jumane,Finn Ireland,亚当·布朗,杰夫·内桑森,Anthony De La Torre,Valiant Michael,佐伊·文图拉,Jessica Green,Anna Patch"
异形：契约,31100,万,雷德利·斯科特,"恐怖,科幻",2017-06-16大陆上映,"卢克·斯科特,罗纳德·舒塞特,约翰·洛根,本杰明·里格比,罗蕾莱·金,艾米·西米茨,戈兰·D·克鲁特,纳撒尼尔·迪安,杰德·库泽尔,德米安·比齐尔,哈维尔·博泰特,考莉·埃尔南德斯,劳米·拉佩斯,盖·皮尔斯,迈克尔·格林,亚历山大·英格兰,Andrew Crawford,卡门·艾乔戈,丹尼·麦克布莱德,迈克尔·法斯宾德,雷德利·斯科特,丹·欧班农,达瑞兹·沃斯基,朱西·斯莫利特,杰克·帕格恩,凯瑟琳·沃特森,詹姆斯·弗兰科,彼得罗·斯卡利亚,沃尔特·希尔,比利·克鲁德普,泰丝·哈乌布里奇,乌利·拉图基孚"
摔跤吧！爸爸,129900,万,涅提·蒂瓦里,"喜剧,动作,家庭",2017-05-05大陆上映,"维万·巴特那,Meenu Prajapati,Jagbir,什沙尔·夏尔马,马谢什·巴拉吉,普拉萨德·苏塔,Anmol Charan,Sumit Khanna,Badrul Islam,Ballu Saluja,法缇玛·萨那·纱卡,Hafiz Khan,Pritam Chakraborty,Aamir Hussain Khan,Maxima Basu,Sanjiv Naik,Satyajit Pande,里特维克·萨霍里,比于什·古普塔,苏哈妮·巴特纳格尔,涅提·蒂瓦里,沙克希·坦沃,吉里什·库卡尼,阿帕尔夏克提·库拉那,Anurag Arora,施热亚·简,刘歌,塞伊拉·沃西,Gurpreet Toti,Olamilekan Akanbi Jason,毛毛头,桑亚·玛荷塔,尼基尔·麦罗特拉"
哆啦A梦：大雄的南极冰冰凉大冒险,14800,万,高桥敦史,"动画,冒险",2017-05-30大陆上映,"沢田完,山新,平井坚,钉宫理惠,清水洋,陈美贞,木村昴,黎筱濛,关智一,藤本千秋,嘉数由美,水田山葵,藤子·F·不二雄,高桥敦史,泽田完,皇贞季,大原惠美,郝翔海,三石琴乃,佟心竹,金井美香"
李雷和韩梅梅——昨日重现,4072,万,杨永春,"剧情,喜剧,爱情",2017-06-09大陆上映,"崔宇,杨首株,应亦涵,郝平,马泽涵,成梓宁,李砚,朱子岩,骆平,梁爱琪,常铖,花希,赵春凯,曹宇,王菁华,张子枫,陈永宁,陈林,张逸杰,何婧,塞拉斯·列维·纽豪斯,张润,马悦,李扬,徐誉滕,费馨洁,肖李任颐,王一哲,王旭东,杨永春,张诚航,苗海忠"
重返·狼群,3299,万,亦风,纪录片,2017-06-16大陆上映,"亦风,郑志昊,李微漪"
